ObjectID,FrameNo,Coordinates
0.3164556920528412,"[1, 2, 3, 4, 5, 6, 7, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 17, 18, 18, 19, 20, 21, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 41, 42, 45]","[[872.0, 0.0, 897.0, 79.0], [872.0, 0.0, 897.0, 80.0], [871.0, 0.0, 897.0, 80.0], [871.0, 0.0, 897.0, 79.0], [871.0, 0.0, 897.0, 80.0], [871.0, 0.0, 897.0, 79.0], [847.0, 12.0, 873.0, 86.0], [871.0, 0.0, 897.0, 79.0], [872.0, 0.0, 897.0, 78.0], [871.0, 0.0, 897.0, 78.0], [871.0, 0.0, 897.0, 75.0], [871.0, 0.0, 897.0, 75.0], [871.0, 0.0, 897.0, 74.0], [870.0, 0.0, 896.0, 74.0], [870.0, 0.0, 896.0, 74.0], [870.0, 0.0, 895.0, 74.0], [845.0, 21.0, 867.0, 84.0], [869.0, 0.0, 895.0, 74.0], [845.0, 21.0, 867.0, 84.0], [869.0, 0.0, 895.0, 74.0], [869.0, 0.0, 896.0, 76.0], [869.0, 0.0, 895.0, 76.0], [868.0, 0.0, 895.0, 76.0], [842.0, 21.0, 863.0, 81.0], [842.0, 20.0, 863.0, 81.0], [841.0, 20.0, 862.0, 81.0], [841.0, 20.0, 862.0, 81.0], [841.0, 20.0, 861.0, 81.0], [841.0, 20.0, 862.0, 81.0], [841.0, 19.0, 862.0, 81.0], [840.0, 19.0, 861.0, 81.0], [840.0, 18.0, 862.0, 81.0], [840.0, 18.0, 862.0, 81.0], [840.0, 18.0, 862.0, 81.0], [840.0, 18.0, 862.0, 81.0], [840.0, 18.0, 862.0, 81.0], [839.0, 17.0, 862.0, 82.0], [839.0, 17.0, 862.0, 82.0], [839.0, 17.0, 862.0, 82.0]]"
0.5737704634666443,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]","[[378.0, 131.0, 413.0, 192.0], [378.0, 132.0, 415.0, 193.0], [378.0, 133.0, 415.0, 194.0], [379.0, 134.0, 415.0, 196.0], [379.0, 134.0, 416.0, 198.0], [379.0, 134.0, 416.0, 198.0], [379.0, 135.0, 416.0, 200.0], [380.0, 137.0, 415.0, 200.0], [380.0, 139.0, 415.0, 201.0], [381.0, 139.0, 415.0, 202.0], [381.0, 139.0, 415.0, 202.0], [381.0, 139.0, 415.0, 202.0], [381.0, 140.0, 416.0, 202.0], [381.0, 140.0, 416.0, 202.0], [381.0, 141.0, 416.0, 205.0], [381.0, 141.0, 417.0, 207.0], [381.0, 142.0, 417.0, 208.0], [381.0, 142.0, 417.0, 208.0], [381.0, 143.0, 418.0, 208.0], [381.0, 143.0, 418.0, 208.0], [380.0, 145.0, 418.0, 209.0], [380.0, 145.0, 418.0, 210.0], [379.0, 147.0, 417.0, 209.0], [379.0, 147.0, 417.0, 209.0], [380.0, 148.0, 417.0, 210.0], [380.0, 149.0, 417.0, 211.0], [379.0, 150.0, 416.0, 213.0], [379.0, 151.0, 416.0, 214.0], [379.0, 152.0, 416.0, 216.0], [379.0, 152.0, 416.0, 216.0], [379.0, 152.0, 416.0, 218.0], [379.0, 153.0, 416.0, 219.0], [379.0, 154.0, 416.0, 221.0], [379.0, 154.0, 416.0, 221.0], [379.0, 155.0, 416.0, 223.0], [379.0, 155.0, 416.0, 223.0], [379.0, 157.0, 417.0, 225.0], [379.0, 160.0, 418.0, 228.0], [380.0, 161.0, 418.0, 229.0], [380.0, 163.0, 418.0, 230.0], [380.0, 163.0, 418.0, 230.0], [381.0, 165.0, 417.0, 231.0], [381.0, 166.0, 418.0, 232.0], [382.0, 167.0, 419.0, 234.0], [382.0, 168.0, 419.0, 236.0], [382.0, 169.0, 419.0, 238.0], [382.0, 169.0, 419.0, 238.0], [382.0, 170.0, 420.0, 241.0]]"
0.32098764181137085,"[1, 1, 2, 2, 3, 3, 4, 4, 5, 5, 6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 11, 12, 12, 13, 13, 14, 14, 15, 15, 16, 16, 17, 17, 18, 18, 19, 19, 20, 20, 21, 21, 22, 22, 23, 23, 24, 24, 25, 25, 26, 26, 27, 27, 28, 28, 29, 29, 30, 30, 31, 31, 32, 32, 33, 33, 34, 34, 35, 35, 36, 36, 37, 37, 38, 38, 39, 39, 40, 41, 42, 43, 46, 48, 50]","[[1054.0, 7.0, 1080.0, 88.0], [1078.0, 6.0, 1103.0, 90.0], [1078.0, 5.0, 1104.0, 90.0], [1056.0, 7.0, 1081.0, 87.0], [1078.0, 4.0, 1104.0, 91.0], [1056.0, 7.0, 1081.0, 87.0], [1079.0, 4.0, 1104.0, 91.0], [1056.0, 7.0, 1082.0, 87.0], [1079.0, 4.0, 1105.0, 91.0], [1056.0, 7.0, 1082.0, 87.0], [1079.0, 4.0, 1105.0, 91.0], [1056.0, 7.0, 1082.0, 87.0], [1079.0, 5.0, 1105.0, 90.0], [1056.0, 8.0, 1082.0, 87.0], [1079.0, 4.0, 1105.0, 89.0], [1056.0, 8.0, 1082.0, 87.0], [1080.0, 5.0, 1106.0, 89.0], [1058.0, 8.0, 1083.0, 88.0], [1080.0, 5.0, 1107.0, 88.0], [1059.0, 8.0, 1083.0, 88.0], [1080.0, 6.0, 1107.0, 88.0], [1059.0, 9.0, 1083.0, 89.0], [1080.0, 6.0, 1107.0, 88.0], [1059.0, 9.0, 1083.0, 89.0], [1080.0, 6.0, 1107.0, 88.0], [1059.0, 9.0, 1083.0, 89.0], [1081.0, 6.0, 1108.0, 88.0], [1060.0, 9.0, 1084.0, 90.0], [1082.0, 5.0, 1109.0, 88.0], [1060.0, 9.0, 1084.0, 90.0], [1082.0, 5.0, 1109.0, 88.0], [1060.0, 9.0, 1084.0, 90.0], [1082.0, 5.0, 1109.0, 88.0], [1060.0, 9.0, 1084.0, 90.0], [1082.0, 5.0, 1109.0, 88.0], [1060.0, 9.0, 1084.0, 90.0], [1082.0, 4.0, 1109.0, 87.0], [1060.0, 9.0, 1085.0, 91.0], [1082.0, 5.0, 1109.0, 88.0], [1060.0, 9.0, 1085.0, 91.0], [1082.0, 5.0, 1110.0, 88.0], [1060.0, 9.0, 1085.0, 91.0], [1082.0, 5.0, 1110.0, 89.0], [1060.0, 9.0, 1085.0, 91.0], [1083.0, 6.0, 1110.0, 89.0], [1060.0, 9.0, 1085.0, 91.0], [1083.0, 6.0, 1110.0, 89.0], [1060.0, 9.0, 1085.0, 91.0], [1083.0, 7.0, 1110.0, 89.0], [1060.0, 10.0, 1085.0, 90.0], [1082.0, 7.0, 1110.0, 91.0], [1059.0, 10.0, 1086.0, 90.0], [1083.0, 8.0, 1110.0, 91.0], [1059.0, 10.0, 1085.0, 90.0], [1083.0, 8.0, 1110.0, 92.0], [1059.0, 10.0, 1086.0, 90.0], [1083.0, 8.0, 1110.0, 93.0], [1059.0, 10.0, 1086.0, 91.0], [1083.0, 8.0, 1110.0, 93.0], [1059.0, 10.0, 1086.0, 91.0], [1083.0, 8.0, 1110.0, 93.0], [1059.0, 10.0, 1086.0, 91.0], [1084.0, 8.0, 1110.0, 94.0], [1060.0, 10.0, 1086.0, 91.0], [1085.0, 8.0, 1111.0, 95.0], [1060.0, 11.0, 1087.0, 92.0], [1086.0, 9.0, 1110.0, 93.0], [1061.0, 12.0, 1087.0, 93.0], [1086.0, 9.0, 1110.0, 93.0], [1061.0, 12.0, 1087.0, 94.0], [1086.0, 9.0, 1110.0, 93.0], [1061.0, 12.0, 1087.0, 94.0], [1086.0, 10.0, 1110.0, 93.0], [1061.0, 12.0, 1088.0, 94.0], [1087.0, 9.0, 1113.0, 92.0], [1061.0, 13.0, 1089.0, 94.0], [1089.0, 10.0, 1113.0, 90.0], [1062.0, 14.0, 1091.0, 95.0], [1089.0, 10.0, 1113.0, 88.0], [1090.0, 8.0, 1114.0, 92.0], [1089.0, 10.0, 1114.0, 91.0], [1091.0, 10.0, 1115.0, 92.0], [1067.0, 15.0, 1096.0, 97.0], [1067.0, 16.0, 1096.0, 97.0], [1069.0, 17.0, 1098.0, 98.0]]"
0.3103448152542114,"[1, 2, 2, 3, 3, 4, 4, 5, 5, 6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 11, 12, 12, 13, 13, 14, 14, 15, 15, 16, 16, 17, 17, 18, 18, 19, 19, 20, 20, 21, 21, 22, 22, 23, 23, 24, 24, 25, 25, 26, 26, 27, 27, 28, 28, 29, 29, 30, 30, 31, 31, 32, 32, 33, 33, 34, 34, 35, 35, 36, 36, 37, 37, 38, 38, 39, 39, 40, 40, 41, 41, 42, 42, 43, 43, 44, 44, 45, 45, 46, 46, 47, 47, 48, 48, 49, 49, 50, 50]","[[595.0, 57.0, 622.0, 144.0], [568.0, 39.0, 595.0, 135.0], [596.0, 55.0, 623.0, 145.0], [568.0, 39.0, 595.0, 135.0], [597.0, 52.0, 624.0, 143.0], [568.0, 38.0, 595.0, 134.0], [597.0, 55.0, 625.0, 144.0], [568.0, 38.0, 594.0, 134.0], [598.0, 51.0, 626.0, 141.0], [568.0, 38.0, 594.0, 134.0], [598.0, 51.0, 626.0, 141.0], [567.0, 37.0, 594.0, 134.0], [599.0, 51.0, 626.0, 141.0], [600.0, 51.0, 627.0, 142.0], [567.0, 37.0, 594.0, 133.0], [601.0, 46.0, 629.0, 141.0], [566.0, 35.0, 594.0, 133.0], [602.0, 46.0, 630.0, 139.0], [566.0, 35.0, 594.0, 133.0], [602.0, 45.0, 630.0, 137.0], [566.0, 34.0, 594.0, 133.0], [602.0, 45.0, 630.0, 137.0], [566.0, 34.0, 594.0, 133.0], [602.0, 45.0, 631.0, 135.0], [566.0, 34.0, 594.0, 132.0], [603.0, 44.0, 631.0, 134.0], [566.0, 33.0, 594.0, 133.0], [603.0, 43.0, 631.0, 134.0], [566.0, 33.0, 594.0, 132.0], [603.0, 42.0, 632.0, 131.0], [566.0, 34.0, 594.0, 133.0], [604.0, 42.0, 632.0, 131.0], [565.0, 34.0, 594.0, 132.0], [604.0, 42.0, 632.0, 131.0], [565.0, 34.0, 594.0, 132.0], [605.0, 42.0, 632.0, 130.0], [565.0, 34.0, 594.0, 131.0], [606.0, 42.0, 633.0, 130.0], [565.0, 33.0, 594.0, 131.0], [608.0, 44.0, 633.0, 129.0], [564.0, 32.0, 594.0, 131.0], [608.0, 43.0, 633.0, 128.0], [564.0, 32.0, 594.0, 131.0], [609.0, 41.0, 633.0, 127.0], [564.0, 31.0, 594.0, 130.0], [609.0, 41.0, 633.0, 126.0], [564.0, 31.0, 594.0, 130.0], [609.0, 42.0, 633.0, 124.0], [564.0, 32.0, 594.0, 130.0], [609.0, 43.0, 634.0, 123.0], [564.0, 30.0, 594.0, 130.0], [609.0, 42.0, 634.0, 119.0], [563.0, 29.0, 594.0, 130.0], [610.0, 40.0, 634.0, 118.0], [563.0, 29.0, 593.0, 128.0], [610.0, 38.0, 636.0, 118.0], [563.0, 29.0, 593.0, 128.0], [610.0, 38.0, 636.0, 118.0], [563.0, 29.0, 593.0, 128.0], [611.0, 36.0, 637.0, 118.0], [563.0, 28.0, 593.0, 128.0], [610.0, 33.0, 637.0, 118.0], [562.0, 29.0, 592.0, 128.0], [612.0, 33.0, 640.0, 117.0], [562.0, 29.0, 592.0, 127.0], [612.0, 23.0, 641.0, 116.0], [562.0, 29.0, 592.0, 127.0], [612.0, 14.0, 642.0, 117.0], [562.0, 29.0, 592.0, 127.0], [612.0, 13.0, 642.0, 117.0], [562.0, 29.0, 592.0, 127.0], [613.0, 21.0, 642.0, 116.0], [562.0, 29.0, 592.0, 127.0], [613.0, 14.0, 643.0, 117.0], [562.0, 29.0, 592.0, 127.0], [614.0, 19.0, 644.0, 115.0], [562.0, 29.0, 592.0, 127.0], [617.0, 22.0, 644.0, 114.0], [562.0, 29.0, 592.0, 127.0], [618.0, 22.0, 645.0, 113.0], [563.0, 29.0, 592.0, 128.0], [618.0, 22.0, 645.0, 113.0], [563.0, 29.0, 592.0, 127.0], [617.0, 22.0, 646.0, 113.0], [563.0, 29.0, 592.0, 128.0], [618.0, 19.0, 646.0, 110.0], [564.0, 29.0, 593.0, 128.0], [621.0, 18.0, 647.0, 108.0], [564.0, 29.0, 593.0, 128.0], [621.0, 17.0, 648.0, 108.0], [564.0, 29.0, 593.0, 128.0], [622.0, 16.0, 648.0, 108.0], [564.0, 29.0, 593.0, 128.0], [622.0, 16.0, 648.0, 108.0], [564.0, 29.0, 593.0, 128.0], [623.0, 16.0, 649.0, 108.0], [564.0, 29.0, 594.0, 128.0], [623.0, 16.0, 650.0, 107.0], [564.0, 29.0, 594.0, 128.0]]"
0.3777777850627899,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]","[[1117.0, 4.0, 1151.0, 94.0], [1118.0, 3.0, 1152.0, 95.0], [1118.0, 3.0, 1153.0, 95.0], [1120.0, 3.0, 1153.0, 96.0], [1120.0, 2.0, 1154.0, 94.0], [1120.0, 2.0, 1154.0, 94.0], [1121.0, 3.0, 1155.0, 93.0], [1121.0, 3.0, 1155.0, 95.0], [1122.0, 4.0, 1156.0, 97.0], [1122.0, 4.0, 1157.0, 99.0], [1122.0, 5.0, 1157.0, 100.0], [1122.0, 5.0, 1157.0, 99.0], [1122.0, 6.0, 1157.0, 100.0], [1123.0, 7.0, 1157.0, 100.0], [1122.0, 8.0, 1157.0, 101.0], [1122.0, 8.0, 1157.0, 102.0], [1122.0, 8.0, 1157.0, 102.0], [1122.0, 8.0, 1157.0, 102.0], [1122.0, 8.0, 1156.0, 99.0], [1122.0, 8.0, 1156.0, 99.0], [1122.0, 9.0, 1156.0, 100.0], [1122.0, 9.0, 1156.0, 100.0], [1122.0, 9.0, 1157.0, 101.0], [1122.0, 9.0, 1157.0, 101.0], [1122.0, 10.0, 1157.0, 102.0], [1122.0, 11.0, 1157.0, 103.0], [1122.0, 11.0, 1157.0, 104.0], [1121.0, 12.0, 1157.0, 107.0], [1121.0, 14.0, 1157.0, 107.0], [1121.0, 14.0, 1157.0, 107.0], [1122.0, 14.0, 1157.0, 108.0], [1120.0, 14.0, 1156.0, 112.0], [1120.0, 18.0, 1157.0, 112.0], [1121.0, 19.0, 1157.0, 113.0], [1122.0, 20.0, 1158.0, 113.0], [1122.0, 20.0, 1158.0, 113.0], [1123.0, 20.0, 1159.0, 111.0], [1123.0, 20.0, 1159.0, 111.0], [1123.0, 20.0, 1161.0, 111.0], [1124.0, 20.0, 1161.0, 112.0], [1125.0, 21.0, 1161.0, 116.0], [1125.0, 21.0, 1161.0, 116.0], [1125.0, 22.0, 1161.0, 116.0], [1126.0, 22.0, 1162.0, 117.0], [1127.0, 24.0, 1163.0, 122.0], [1127.0, 26.0, 1163.0, 124.0], [1127.0, 26.0, 1163.0, 125.0], [1127.0, 26.0, 1163.0, 125.0], [1127.0, 27.0, 1163.0, 125.0], [1127.0, 29.0, 1163.0, 125.0]]"
0.3142857253551483,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]","[[922.0, 22.0, 955.0, 127.0], [923.0, 23.0, 955.0, 126.0], [923.0, 23.0, 955.0, 126.0], [923.0, 23.0, 955.0, 126.0], [923.0, 23.0, 955.0, 126.0], [923.0, 24.0, 954.0, 126.0], [923.0, 24.0, 954.0, 125.0], [923.0, 23.0, 955.0, 125.0], [922.0, 13.0, 959.0, 125.0], [921.0, 0.0, 962.0, 126.0], [922.0, 7.0, 961.0, 124.0], [922.0, 8.0, 961.0, 124.0], [921.0, 0.0, 963.0, 125.0], [921.0, 0.0, 963.0, 126.0], [920.0, 0.0, 962.0, 124.0], [920.0, 0.0, 961.0, 124.0], [920.0, 0.0, 960.0, 124.0], [920.0, 0.0, 960.0, 124.0], [919.0, 0.0, 959.0, 124.0], [920.0, 0.0, 958.0, 122.0], [919.0, 0.0, 957.0, 121.0], [919.0, 0.0, 956.0, 121.0], [918.0, 0.0, 955.0, 121.0], [918.0, 0.0, 955.0, 121.0], [918.0, 0.0, 955.0, 121.0], [917.0, 0.0, 954.0, 120.0], [917.0, 0.0, 954.0, 120.0], [917.0, 0.0, 954.0, 120.0], [917.0, 0.0, 953.0, 120.0], [917.0, 0.0, 953.0, 120.0], [916.0, 0.0, 953.0, 120.0], [916.0, 0.0, 953.0, 120.0], [916.0, 0.0, 952.0, 120.0], [916.0, 4.0, 952.0, 120.0], [917.0, 11.0, 950.0, 119.0], [917.0, 11.0, 950.0, 119.0], [917.0, 16.0, 949.0, 118.0], [916.0, 8.0, 950.0, 119.0], [915.0, 4.0, 951.0, 120.0], [915.0, 2.0, 952.0, 120.0], [915.0, 6.0, 951.0, 120.0], [915.0, 6.0, 951.0, 120.0], [916.0, 13.0, 950.0, 119.0], [917.0, 18.0, 949.0, 120.0], [917.0, 20.0, 949.0, 120.0], [917.0, 19.0, 948.0, 120.0], [917.0, 21.0, 948.0, 120.0], [917.0, 21.0, 948.0, 120.0], [917.0, 22.0, 948.0, 119.0], [917.0, 22.0, 948.0, 119.0]]"
0.2680412232875824,[1],"[[569.0, 39.0, 595.0, 136.0]]"
0.3232323229312897,"[1, 1, 2, 2, 3, 3, 4, 4, 5, 5, 6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 11, 12, 12, 13, 13, 14, 14, 15, 16, 16, 17, 17, 18, 18, 19, 19, 20, 20, 21, 21, 22, 22, 23, 23, 24, 24, 25, 25, 26, 26, 27, 27, 28, 28, 29, 30, 31, 32, 33, 34, 35, 35, 36, 36, 37, 38, 39, 40, 41, 42, 43, 43, 44, 44, 45, 45, 46, 46, 47, 48, 49, 50]","[[803.0, 81.0, 835.0, 180.0], [776.0, 96.0, 806.0, 188.0], [802.0, 79.0, 835.0, 176.0], [777.0, 95.0, 807.0, 187.0], [802.0, 78.0, 835.0, 175.0], [777.0, 94.0, 807.0, 188.0], [803.0, 74.0, 836.0, 175.0], [778.0, 93.0, 807.0, 186.0], [803.0, 72.0, 836.0, 175.0], [779.0, 92.0, 808.0, 185.0], [803.0, 72.0, 836.0, 175.0], [779.0, 92.0, 808.0, 185.0], [803.0, 72.0, 835.0, 172.0], [779.0, 91.0, 809.0, 185.0], [803.0, 71.0, 835.0, 170.0], [780.0, 89.0, 809.0, 184.0], [804.0, 70.0, 835.0, 173.0], [780.0, 86.0, 810.0, 179.0], [805.0, 69.0, 835.0, 172.0], [780.0, 85.0, 811.0, 178.0], [805.0, 67.0, 835.0, 169.0], [781.0, 80.0, 810.0, 176.0], [805.0, 67.0, 835.0, 169.0], [781.0, 80.0, 810.0, 176.0], [805.0, 66.0, 835.0, 170.0], [778.0, 81.0, 810.0, 176.0], [805.0, 64.0, 835.0, 169.0], [779.0, 79.0, 810.0, 175.0], [780.0, 78.0, 811.0, 172.0], [805.0, 60.0, 835.0, 164.0], [780.0, 77.0, 811.0, 172.0], [804.0, 59.0, 834.0, 162.0], [780.0, 76.0, 811.0, 171.0], [804.0, 59.0, 834.0, 162.0], [780.0, 76.0, 811.0, 171.0], [804.0, 58.0, 834.0, 159.0], [780.0, 75.0, 812.0, 172.0], [804.0, 55.0, 834.0, 158.0], [780.0, 76.0, 811.0, 172.0], [803.0, 54.0, 834.0, 155.0], [778.0, 73.0, 810.0, 170.0], [801.0, 55.0, 832.0, 154.0], [778.0, 71.0, 809.0, 167.0], [801.0, 54.0, 832.0, 153.0], [778.0, 69.0, 808.0, 168.0], [801.0, 54.0, 832.0, 153.0], [778.0, 69.0, 808.0, 168.0], [800.0, 53.0, 832.0, 154.0], [778.0, 68.0, 808.0, 166.0], [800.0, 52.0, 832.0, 154.0], [778.0, 68.0, 807.0, 163.0], [800.0, 52.0, 831.0, 153.0], [778.0, 64.0, 807.0, 157.0], [800.0, 51.0, 831.0, 152.0], [778.0, 63.0, 806.0, 155.0], [799.0, 50.0, 830.0, 150.0], [799.0, 50.0, 830.0, 150.0], [800.0, 49.0, 831.0, 148.0], [800.0, 49.0, 830.0, 147.0], [799.0, 48.0, 829.0, 143.0], [799.0, 45.0, 828.0, 141.0], [798.0, 43.0, 828.0, 139.0], [777.0, 58.0, 804.0, 153.0], [798.0, 43.0, 828.0, 139.0], [777.0, 58.0, 804.0, 153.0], [798.0, 42.0, 828.0, 137.0], [797.0, 41.0, 827.0, 136.0], [797.0, 43.0, 827.0, 138.0], [797.0, 42.0, 827.0, 137.0], [797.0, 42.0, 826.0, 137.0], [797.0, 42.0, 826.0, 137.0], [797.0, 41.0, 826.0, 136.0], [776.0, 51.0, 803.0, 146.0], [797.0, 41.0, 826.0, 136.0], [775.0, 52.0, 804.0, 144.0], [797.0, 37.0, 826.0, 135.0], [776.0, 50.0, 802.0, 140.0], [797.0, 36.0, 826.0, 135.0], [775.0, 49.0, 801.0, 139.0], [797.0, 35.0, 827.0, 134.0], [797.0, 35.0, 827.0, 134.0], [797.0, 34.0, 826.0, 133.0], [797.0, 32.0, 826.0, 132.0]]"
0.7634408473968506,[1],"[[760.0, 626.0, 831.0, 719.0]]"
0.4166666567325592,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]","[[1123.0, 93.0, 1163.0, 189.0], [1126.0, 98.0, 1166.0, 197.0], [1126.0, 100.0, 1167.0, 198.0], [1127.0, 98.0, 1170.0, 201.0], [1128.0, 97.0, 1170.0, 204.0], [1128.0, 97.0, 1170.0, 204.0], [1130.0, 100.0, 1171.0, 205.0], [1131.0, 103.0, 1173.0, 206.0], [1131.0, 101.0, 1175.0, 205.0], [1131.0, 102.0, 1175.0, 204.0], [1133.0, 99.0, 1177.0, 204.0], [1133.0, 99.0, 1177.0, 204.0], [1133.0, 101.0, 1178.0, 205.0], [1134.0, 99.0, 1179.0, 205.0], [1135.0, 104.0, 1181.0, 208.0], [1134.0, 106.0, 1180.0, 212.0], [1134.0, 106.0, 1180.0, 212.0], [1134.0, 109.0, 1180.0, 215.0], [1135.0, 111.0, 1180.0, 217.0], [1136.0, 112.0, 1181.0, 219.0], [1136.0, 112.0, 1182.0, 220.0], [1137.0, 114.0, 1181.0, 220.0], [1137.0, 114.0, 1181.0, 220.0], [1137.0, 118.0, 1181.0, 220.0], [1137.0, 119.0, 1182.0, 220.0], [1141.0, 119.0, 1184.0, 218.0], [1142.0, 119.0, 1184.0, 218.0], [1141.0, 119.0, 1185.0, 220.0], [1141.0, 119.0, 1185.0, 220.0], [1142.0, 120.0, 1186.0, 221.0], [1142.0, 120.0, 1186.0, 226.0], [1142.0, 124.0, 1187.0, 233.0], [1142.0, 126.0, 1188.0, 235.0], [1144.0, 127.0, 1189.0, 236.0], [1144.0, 127.0, 1189.0, 236.0], [1144.0, 129.0, 1189.0, 237.0], [1145.0, 133.0, 1190.0, 239.0], [1146.0, 136.0, 1192.0, 240.0], [1148.0, 134.0, 1193.0, 240.0], [1149.0, 132.0, 1195.0, 240.0], [1149.0, 132.0, 1195.0, 240.0], [1152.0, 136.0, 1195.0, 238.0], [1153.0, 135.0, 1196.0, 238.0], [1155.0, 133.0, 1199.0, 240.0], [1154.0, 136.0, 1201.0, 245.0], [1154.0, 142.0, 1202.0, 249.0], [1154.0, 142.0, 1202.0, 249.0], [1156.0, 143.0, 1202.0, 252.0], [1157.0, 144.0, 1202.0, 253.0]]"
0.3855421543121338,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 26]","[[238.0, 13.0, 270.0, 96.0], [238.0, 9.0, 272.0, 93.0], [239.0, 9.0, 273.0, 94.0], [241.0, 7.0, 275.0, 94.0], [242.0, 7.0, 277.0, 93.0], [242.0, 7.0, 277.0, 93.0], [242.0, 6.0, 278.0, 93.0], [243.0, 4.0, 280.0, 93.0], [245.0, 4.0, 281.0, 93.0], [247.0, 3.0, 282.0, 92.0], [248.0, 3.0, 283.0, 90.0], [248.0, 3.0, 283.0, 90.0], [249.0, 3.0, 283.0, 89.0], [251.0, 2.0, 284.0, 87.0], [253.0, 0.0, 284.0, 83.0], [253.0, 0.0, 284.0, 81.0], [253.0, 0.0, 284.0, 80.0], [253.0, 0.0, 284.0, 80.0], [254.0, 0.0, 284.0, 78.0], [254.0, 0.0, 284.0, 78.0], [255.0, 0.0, 285.0, 76.0], [258.0, 0.0, 289.0, 74.0]]"
0.37755101919174194,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]","[[657.0, 61.0, 694.0, 159.0], [658.0, 63.0, 695.0, 160.0], [658.0, 63.0, 695.0, 163.0], [658.0, 64.0, 695.0, 164.0], [658.0, 65.0, 696.0, 166.0], [658.0, 65.0, 696.0, 166.0], [657.0, 67.0, 695.0, 170.0], [658.0, 68.0, 696.0, 170.0], [658.0, 70.0, 696.0, 172.0], [659.0, 70.0, 696.0, 174.0], [659.0, 71.0, 696.0, 174.0], [659.0, 71.0, 696.0, 174.0], [659.0, 72.0, 696.0, 174.0], [659.0, 72.0, 696.0, 174.0], [659.0, 73.0, 696.0, 174.0], [659.0, 73.0, 696.0, 173.0], [659.0, 73.0, 696.0, 173.0], [659.0, 73.0, 696.0, 173.0], [659.0, 74.0, 696.0, 173.0], [660.0, 74.0, 697.0, 174.0], [658.0, 75.0, 697.0, 178.0], [659.0, 77.0, 697.0, 179.0], [659.0, 78.0, 697.0, 179.0], [659.0, 78.0, 697.0, 179.0], [659.0, 79.0, 697.0, 180.0], [659.0, 80.0, 697.0, 183.0], [660.0, 82.0, 698.0, 183.0], [661.0, 83.0, 698.0, 184.0], [661.0, 83.0, 698.0, 184.0], [661.0, 83.0, 698.0, 184.0], [661.0, 84.0, 698.0, 184.0], [661.0, 84.0, 698.0, 184.0], [661.0, 86.0, 698.0, 186.0], [661.0, 86.0, 698.0, 187.0], [660.0, 87.0, 698.0, 190.0], [660.0, 87.0, 698.0, 190.0], [660.0, 87.0, 698.0, 193.0], [660.0, 88.0, 699.0, 195.0], [658.0, 93.0, 699.0, 197.0], [659.0, 94.0, 699.0, 199.0], [659.0, 95.0, 699.0, 201.0], [659.0, 95.0, 699.0, 201.0], [659.0, 98.0, 699.0, 202.0], [659.0, 99.0, 699.0, 202.0], [659.0, 100.0, 699.0, 202.0], [659.0, 100.0, 699.0, 202.0], [660.0, 101.0, 699.0, 201.0], [660.0, 101.0, 699.0, 201.0], [660.0, 100.0, 699.0, 203.0], [661.0, 101.0, 700.0, 204.0]]"
